,track_name,artists,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
200,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Rauw Alejandro,2,2023,6,21,871,32,66902503,25,59,32,5,32,128,11,Major,78,59,65,10,0,26,5
201,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap,2,2023,6,21,871,32,66902503,25,59,32,5,32,128,11,Major,78,59,65,10,0,26,5
202,Queencard,(G)I-DLE,1,2023,5,15,451,33,96273746,10,126,7,0,53,130,4,Minor,82,69,83,3,0,27,5
203,OMG,NewJeans,1,2023,1,2,1783,27,430977451,26,124,15,1,50,127,9,Minor,80,74,77,36,0,11,4
204,Radio,Lana Del Rey,1,2011,1,1,9389,46,284819874,24,122,282,3,57,150,2,Major,42,20,86,21,0,9,9
205,"Shakira: Bzrp Music Sessions, Vol. 53",Shakira,2,2023,1,11,5724,44,721975598,119,108,254,29,60,122,2,Minor,78,50,63,27,0,9,5
206,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,2,2023,1,11,5724,44,721975598,119,108,254,29,60,122,2,Minor,78,50,63,27,0,9,5
207,505,Arctic Monkeys,1,2007,4,20,13985,25,1217120710,30,80,588,1,35,140,-1,Major,52,20,85,0,0,7,5
208,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Swae Lee,4,2023,6,2,1051,16,109276132,31,37,31,0,17,140,-1,Major,63,22,54,46,0,12,8
209,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",A Boogie Wit da Hoodie,4,2023,6,2,1051,16,109276132,31,37,31,0,17,140,-1,Major,63,22,54,46,0,12,8
210,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,4,2023,6,2,1051,16,109276132,31,37,31,0,17,140,-1,Major,63,22,54,46,0,12,8
211,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",NAV,4,2023,6,2,1051,16,109276132,31,37,31,0,17,140,-1,Major,63,22,54,46,0,12,8
212,Trance (with Travis Scott & Young Thug),Travis Scott,3,2022,12,2,1682,46,276259178,24,90,30,1,45,119,1,Minor,75,48,53,18,0,18,34
213,Trance (with Travis Scott & Young Thug),Young Thug,3,2022,12,2,1682,46,276259178,24,90,30,1,45,119,1,Minor,75,48,53,18,0,18,34
214,Trance (with Travis Scott & Young Thug),Metro Boomin,3,2022,12,2,1682,46,276259178,24,90,30,1,45,119,1,Minor,75,48,53,18,0,18,34
215,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,5,2023,5,22,182,8,54225632,3,88,1,0,32,110,7,Minor,76,96,72,32,0,9,4
216,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Shadab Faridi,5,2023,5,22,182,8,54225632,3,88,1,0,32,110,7,Minor,76,96,72,32,0,9,4
217,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Altamash Faridi,5,2023,5,22,182,8,54225632,3,88,1,0,32,110,7,Minor,76,96,72,32,0,9,4
218,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Amitabh Bhattacharya,5,2023,5,22,182,8,54225632,3,88,1,0,32,110,7,Minor,76,96,72,32,0,9,4
219,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain,5,2023,5,22,182,8,54225632,3,88,1,0,32,110,7,Minor,76,96,72,32,0,9,4
220,Perfect,Ed Sheeran,1,2017,1,1,16596,13,2559529074,7,0,2094,0,4,95,8,Major,60,17,45,16,0,11,2
221,Romantic Homicide,d4vd,1,2022,7,20,2335,23,681583126,82,55,50,0,26,132,6,Major,56,20,55,45,1,32,3
222,Believer,Imagine Dragons,1,2017,1,31,18986,23,2594040133,250,121,2969,10,51,125,10,Minor,77,74,78,4,0,23,11
223,Novo Balan,Veigh,4,2023,5,19,283,7,81102253,6,9,26,1,5,124,3,Minor,84,65,50,67,0,13,6
224,Novo Balan,Bvga Beatz,4,2023,5,19,283,7,81102253,6,9,26,1,5,124,3,Minor,84,65,50,67,0,13,6
225,Novo Balan,Supernova Ent,4,2023,5,19,283,7,81102253,6,9,26,1,5,124,3,Minor,84,65,50,67,0,13,6
226,Novo Balan,Prod Malax,4,2023,5,19,283,7,81102253,6,9,26,1,5,124,3,Minor,84,65,50,67,0,13,6
227,"Gol Bolinha, Gol Quadrado 2",Mc Pedrinho,2,2023,6,1,293,8,11956641,5,2,30,2,4,133,11,Minor,93,68,65,42,0,12,25
228,"Gol Bolinha, Gol Quadrado 2",DJ 900,2,2023,6,1,293,8,11956641,5,2,30,2,4,133,11,Minor,93,68,65,42,0,12,25
229,Without Me,Eminem,1,2002,1,1,21081,43,1687664027,98,76,3889,5,41,112,7,Major,92,67,66,0,0,36,9
230,QUEMA,Sog,3,2023,7,13,437,31,11599388,17,29,26,3,21,97,-1,Major,79,92,89,5,0,6,5
231,QUEMA,Ryan Castro,3,2023,7,13,437,31,11599388,17,29,26,3,21,97,-1,Major,79,92,89,5,0,6,5
232,QUEMA,Peso Pluma,3,2023,7,13,437,31,11599388,17,29,26,3,21,97,-1,Major,79,92,89,5,0,6,5
233,Stargirl Interlude,The Weeknd,2,2016,11,24,1275,32,611700552,13,8,5,0,13,90,5,Minor,59,52,48,38,5,10,11
234,Stargirl Interlude,Lana Del Rey,2,2016,11,24,1275,32,611700552,13,8,5,0,13,90,5,Minor,59,52,48,38,5,10,11
235,Ojitos Lindos,Bomba Est######reo,2,2022,5,6,6135,38,1133865788,71,113,99,13,54,80,3,Minor,65,27,69,8,0,53,4
236,Ojitos Lindos,Bad B,2,2022,5,6,6135,38,1133865788,71,113,99,13,54,80,3,Minor,65,27,69,8,0,53,4
237,Somewhere Only We Know,Keane,1,2004,1,1,20015,16,1089402494,107,69,5239,0,28,172,9,Major,45,33,59,6,0,8,3
238,Those Eyes,New West,1,2019,5,10,1507,14,411747614,24,71,44,1,28,120,4,Major,60,24,35,73,0,31,3
239,El Gordo Trae El Mando,Chino Pacas,1,2023,1,27,539,21,255932395,7,71,4,2,31,140,7,Minor,74,96,80,18,0,5,5
240,Mi Bello Angel,Natanael Cano,1,2023,6,30,86,8,31873544,7,76,3,1,28,128,9,Minor,81,90,77,1,0,9,5
241,Bye,Peso Pluma,1,2023,5,26,324,14,95053634,13,110,8,2,42,122,-1,Major,78,70,81,57,0,10,5
242,Danza Kuduro,Don Omar,2,2010,1,1,17138,37,1279434863,119,81,974,1,39,130,-1,Major,47,86,92,8,0,5,24
243,Danza Kuduro,Lucenzo,2,2010,1,1,17138,37,1279434863,119,81,974,1,39,130,-1,Major,47,86,92,8,0,5,24
244,Nosso Quadro,Ana Castela,2,2023,2,2,894,9,233801632,14,88,66,3,33,160,9,Major,69,61,71,33,0,31,20
245,Nosso Quadro,AgroPlay,2,2023,2,2,894,9,233801632,14,88,66,3,33,160,9,Major,69,61,71,33,0,31,20
246,Locked Out Of Heaven,Bruno Mars,1,2012,12,5,1622,9,1481349984,0,0,356,0,3,144,5,Major,73,87,70,6,0,28,5
247,Un Finde | CROSSOVER #2,Big One,3,2023,4,4,561,14,142095275,4,14,12,5,11,192,11,Major,50,85,52,11,0,28,6
248,Un Finde | CROSSOVER #2,FMK,3,2023,4,4,561,14,142095275,4,14,12,5,11,192,11,Major,50,85,52,11,0,28,6
249,Un Finde | CROSSOVER #2,Ke personajes,3,2023,4,4,561,14,142095275,4,14,12,5,11,192,11,Major,50,85,52,11,0,28,6
250,Jimmy Cooks (feat. 21 Savage),Drake,2,2022,6,17,5871,27,618885532,81,121,58,1,49,163,-1,Major,54,40,67,0,0,9,17
251,Jimmy Cooks (feat. 21 Savage),21 Savage,2,2022,6,17,5871,27,618885532,81,121,58,1,49,163,-1,Major,54,40,67,0,0,9,17
252,Counting Stars,OneRepublic,1,2013,1,1,29215,43,2011464183,179,97,3394,11,50,122,1,Minor,66,48,71,6,0,12,4
253,Ghost,Justin Bieber,1,2021,3,19,5866,24,1167330737,107,38,95,0,20,154,2,Major,61,41,74,21,0,40,6
254,Under The Influence,Chris Brown,1,2019,10,4,3859,26,929964809,133,181,3,0,69,117,9,Minor,73,31,69,6,0,11,4
255,PRC,Natanael Cano,2,2023,1,23,961,26,436027885,19,143,10,6,58,138,7,Minor,78,89,83,10,0,12,5
256,PRC,Peso Pluma,2,2023,1,23,961,26,436027885,19,143,10,6,58,138,7,Minor,78,89,83,10,0,12,5
257,Gasolina,Daddy Yankee,1,2004,7,13,6457,18,657723613,98,95,453,0,37,96,-1,Major,86,74,80,33,0,8,6
258,One Dance,Drake,3,2016,4,4,43257,24,2713922350,433,107,3631,0,43,104,1,Major,77,36,63,1,0,36,5
259,One Dance,WizKid,3,2016,4,4,43257,24,2713922350,433,107,3631,0,43,104,1,Major,77,36,63,1,0,36,5
260,One Dance,Kyla,3,2016,4,4,43257,24,2713922350,433,107,3631,0,43,104,1,Major,77,36,63,1,0,36,5
261,Enchanted,Taylor Swift,1,2010,1,1,4564,16,621660989,24,101,113,0,39,164,8,Major,45,24,62,8,0,16,3
262,Save Your Tears,The Weeknd,1,2020,3,20,12688,13,1591223784,197,115,112,0,42,118,-1,Major,68,61,82,2,0,50,3
263,Sure Thing,Miguel,1,2010,5,25,13801,19,950906471,137,125,435,6,50,81,11,Minor,68,51,60,3,0,19,10
264,Every Breath You Take - Remastered 2003,The Police,1,1983,1,6,22439,19,1593270737,211,74,929,0,31,117,1,Major,82,73,45,54,0,7,3
265,The Night We Met,Lord Huron,1,2015,2,2,18515,35,1410088830,70,82,939,1,39,174,2,Major,45,10,37,97,25,64,4
266,We Found Love,Rihanna,2,2011,1,1,36843,21,1235005533,321,91,4607,1,37,128,1,Major,73,60,77,3,0,11,4
267,We Found Love,Calvin Harris,2,2011,1,1,36843,21,1235005533,321,91,4607,1,37,128,1,Major,73,60,77,3,0,11,4
268,When I Was Your Man,Bruno Mars,1,2012,12,5,2420,11,1661187319,0,0,806,0,3,145,-1,Major,60,43,27,94,0,14,4
269,Let Me Down Slowly,Alec Benjamin,1,2018,5,25,5897,19,1374581173,0,0,885,0,6,150,1,Minor,65,51,55,73,0,14,3
270,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",A$AP Rocky,3,2023,6,2,727,16,94186466,17,60,28,1,25,90,9,Minor,60,13,53,4,0,21,4
271,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",Metro Boomin,3,2023,6,2,727,16,94186466,17,60,28,1,25,90,9,Minor,60,13,53,4,0,21,4
272,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",Roisee,3,2023,6,2,727,16,94186466,17,60,28,1,25,90,9,Minor,60,13,53,4,0,21,4
273,Do I Wanna Know?,Arctic Monkeys,1,2013,1,1,33783,26,1788326445,133,92,2733,1,39,85,5,Major,55,42,53,17,0,22,3
274,Demons,Imagine Dragons,1,2012,1,1,26694,13,1840364617,65,82,3425,4,33,180,3,Major,33,38,71,20,0,28,5
275,Run Into The Night,YOASOBI,1,2023,4,12,356,16,143573775,35,102,8,1,39,166,1,Major,57,84,94,11,0,37,9
276,Reminder,The Weeknd,1,2016,11,25,6518,17,684675814,45,85,238,1,34,160,8,Major,71,40,50,16,0,16,22
277,Shake It Off,Taylor Swift,1,2014,1,1,21335,13,1113838873,328,70,1378,9,30,160,7,Major,65,95,80,5,0,41,16
278,Why'd You Only Call Me When You're High?,Arctic Monkeys,1,2013,1,1,23389,29,1267333350,54,70,1089,2,33,92,2,Major,70,81,63,4,0,8,4
279,SNAP,Rosa Linn,1,2022,3,19,3202,18,726307468,148,80,226,24,40,170,-1,Major,56,53,64,11,0,45,6
280,Shape of You,Ed Sheeran,1,2017,1,6,32181,10,3562543890,33,0,6808,7,5,96,1,Minor,83,93,65,58,0,9,8
281,Night Changes,One Direction,1,2014,11,17,7124,18,1131090940,60,20,2,0,12,120,8,Major,67,40,52,86,0,12,4
282,Fin de Semana,Oscar Maydon,2,2023,1,13,592,14,307370144,11,84,6,1,33,98,-1,Major,70,37,54,6,0,9,8
283,Fin de Semana,Junior H,2,2023,1,13,592,14,307370144,11,84,6,1,33,98,-1,Major,70,37,54,6,0,9,8
284,Creep,Radiohead,1,1992,9,21,36724,7,1271293243,146,72,6807,5,28,92,7,Major,53,12,34,1,0,12,4
285,Car's Outside,James Arthur,1,2019,10,18,794,10,265882712,38,25,61,0,11,150,9,Major,34,24,56,4,0,11,3
286,Apocalypse,Cigarettes After Sex,1,2017,3,21,13091,17,841749534,61,96,790,2,38,94,5,Major,37,17,47,2,46,11,3
287,Cheques,Shubh,1,2023,5,19,67,8,47956378,7,10,0,0,6,90,4,Minor,74,36,63,26,0,27,5
288,Pink + White,Frank Ocean,1,2016,8,20,21574,30,806397070,112,68,266,1,33,160,9,Major,54,54,55,67,0,42,11
289,Circles,Post Malone,1,2019,8,30,19664,16,2132335812,391,73,633,3,30,120,-1,Major,70,59,75,24,0,9,4
290,Just The Way You Are,Bruno Mars,1,2010,1,1,21106,13,1641426668,82,0,2946,0,4,109,5,Major,63,46,85,1,0,9,5
291,Take Me To Church,Hozier,1,2013,9,13,23804,31,2135158446,187,99,4623,1,43,129,4,Minor,57,41,66,63,0,12,5
292,Bebe Dame,Fuerza Regida,2,2022,12,16,849,22,367316268,27,129,21,7,52,157,7,Major,54,75,60,30,0,7,5
293,Bebe Dame,Grupo Frontera,2,2022,12,16,849,22,367316268,27,129,21,7,52,157,7,Major,54,75,60,30,0,7,5
294,You Belong With Me (Taylors Ve,Taylor Swift,1,2021,4,9,2619,12,350381515,47,90,1,0,34,130,6,Major,63,49,73,5,0,9,3
295,Titi Me Pregunt,Bad Bunny,1,2022,5,6,9037,42,1264310836,124,133,139,14,63,107,5,Minor,65,19,72,10,0,13,25
296,Better Than Revenge (Taylor's Version),Taylor Swift,1,2023,7,7,86,11,30343206,3,33,3,0,14,146,11,Minor,50,67,89,0,0,19,8
297,Shut up My Moms Calling,Hotel Ugly,1,2020,2,10,1788,14,405136812,1,50,19,0,21,139,9,Minor,48,37,41,32,0,10,10
298,Have You Ever Seen The Rain?,Creedence Clearwater Revival,1,1968,7,1,15890,14,1145727611,71,37,653,0,17,116,-1,Major,74,76,70,7,0,13,3
299,Es un Secreto,Plan B,1,2010,7,20,492,36,540654286,4,3,19,0,13,95,6,Minor,84,52,77,12,0,7,4
300,POLARIS - Remix,Feid,4,2023,6,8,773,33,57312735,20,46,21,8,29,170,8,Minor,62,55,80,15,0,37,7
301,POLARIS - Remix,Mora,4,2023,6,8,773,33,57312735,20,46,21,8,29,170,8,Minor,62,55,80,15,0,37,7
302,POLARIS - Remix,Saiko,4,2023,6,8,773,33,57312735,20,46,21,8,29,170,8,Minor,62,55,80,15,0,37,7
303,POLARIS - Remix,Quevedo,4,2023,6,8,773,33,57312735,20,46,21,8,29,170,8,Minor,62,55,80,15,0,37,7
304,Ditto,NewJeans,1,2022,12,19,1154,22,397582059,28,125,11,1,49,134,6,Minor,81,18,64,3,0,10,11
305,Take On Me,a-ha,1,1984,10,19,44927,17,1479115056,34,0,5108,6,7,84,6,Minor,57,86,90,2,0,9,5
306,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Swae Lee,4,2023,6,2,551,4,86773632,13,46,20,1,17,146,11,Minor,61,20,48,21,0,12,6
307,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Lil Wayne,4,2023,6,2,551,4,86773632,13,46,20,1,17,146,11,Minor,61,20,48,21,0,12,6
308,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Offset,4,2023,6,2,551,4,86773632,13,46,20,1,17,146,11,Minor,61,20,48,21,0,12,6
309,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Metro Boomin,4,2023,6,2,551,4,86773632,13,46,20,1,17,146,11,Minor,61,20,48,21,0,12,6
310,"Angel Pt 1 (feat. Jimin of BTS, JVKE & Muni Long)",Kodak Black,5,2023,5,1,577,14,133753727,22,18,15,1,11,74,10,Minor,53,24,67,11,0,10,28
311,"Angel Pt 1 (feat. Jimin of BTS, JVKE & Muni Long)",NLE Choppa,5,2023,5,1,577,14,133753727,22,18,15,1,11,74,10,Minor,53,24,67,11,0,10,28
312,"Angel Pt 1 (feat. Jimin of BTS, JVKE & Muni Long)",Muni Long,5,2023,5,1,577,14,133753727,22,18,15,1,11,74,10,Minor,53,24,67,11,0,10,28
313,"Angel Pt 1 (feat. Jimin of BTS, JVKE & Muni Long)",JVKE,5,2023,5,1,577,14,133753727,22,18,15,1,11,74,10,Minor,53,24,67,11,0,10,28
314,"Angel Pt 1 (feat. Jimin of BTS, JVKE & Muni Long)",Jimin,5,2023,5,1,577,14,133753727,22,18,15,1,11,74,10,Minor,53,24,67,11,0,10,28
315,Acrs,Shakira,1,2023,5,11,955,29,123124076,37,50,79,11,30,144,11,Major,75,35,48,84,0,10,12
316,AMG,Natanael Cano,3,2022,11,24,995,19,463564958,12,117,9,5,47,136,11,Minor,77,79,73,15,0,27,10
317,AMG,Gabito Ballesteros,3,2022,11,24,995,19,463564958,12,117,9,5,47,136,11,Minor,77,79,73,15,0,27,10
318,AMG,Peso Pluma,3,2022,11,24,995,19,463564958,12,117,9,5,47,136,11,Minor,77,79,73,15,0,27,10
319,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Arijit Singh,3,2023,5,15,178,6,64533040,6,71,1,0,25,100,4,Major,56,53,55,53,0,12,4
320,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,3,2023,5,15,178,6,64533040,6,71,1,0,25,100,4,Major,56,53,55,53,0,12,4
321,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Amitabha Bhattacharya,3,2023,5,15,178,6,64533040,6,71,1,0,25,100,4,Major,56,53,55,53,0,12,4
322,S-Class,Stray Kids,1,2023,6,2,290,19,65496046,9,101,5,0,40,105,5,Minor,89,67,78,9,0,7,33
323,Hits Different,Taylor Swift,1,2023,5,26,547,0,68616963,15,15,6,0,5,106,5,Major,67,24,78,15,0,30,4
324,Chanel,Becky G,2,2023,3,30,681,10,161460990,15,92,21,2,34,132,2,Major,85,53,68,40,0,9,4
325,Chanel,Peso Pluma,2,2023,3,30,681,10,161460990,15,92,21,2,34,132,2,Major,85,53,68,40,0,9,4
326,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),Metro Boomin,2,2023,6,2,332,5,70106975,18,41,5,0,15,120,9,Major,78,5,30,21,0,13,5
327,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),Coi Leray,2,2023,6,2,332,5,70106975,18,41,5,0,15,120,9,Major,78,5,30,21,0,13,5
328,Area Codes,Kaliii,2,2023,3,17,1197,13,113509496,44,34,25,1,16,155,1,Major,82,51,39,2,0,9,49
329,Area Codes,Kaliii,2,2023,3,17,1197,13,113509496,44,34,25,1,16,155,1,Major,82,51,39,2,0,9,49
330,Abcdario,Junior H,2,2023,5,13,262,5,89933133,8,60,4,1,22,129,8,Major,70,42,43,78,0,11,3
331,Abcdario,Eden Mu####,2,2023,5,13,262,5,89933133,8,60,4,1,22,129,8,Major,70,42,43,78,0,11,3
332,Obsessed,Abhijay Sharma,2,2022,9,29,161,6,71007139,10,79,2,0,28,135,5,Minor,80,85,74,62,0,8,9
333,Obsessed,Riar Saab,2,2022,9,29,161,6,71007139,10,79,2,0,28,135,5,Minor,80,85,74,62,0,8,9
334,Piman De,Semicenk,2,2023,6,2,185,3,43522589,5,6,4,1,3,98,10,Minor,73,45,62,28,0,13,13
335,Piman De,Do######u,2,2023,6,2,185,3,43522589,5,6,4,1,3,98,10,Minor,73,45,62,28,0,13,13
336,FLOWER,JISOO,1,2023,3,31,839,18,232896922,20,110,20,0,42,124,9,Minor,84,64,39,3,0,11,4
337,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",Future,3,2023,6,2,259,0,37126685,5,17,5,0,5,135,9,Minor,77,28,55,18,0,22,15
338,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",Lil Uzi Vert,3,2023,6,2,259,0,37126685,5,17,5,0,5,135,9,Minor,77,28,55,18,0,22,15
339,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",Metro Boomin,3,2023,6,2,259,0,37126685,5,17,5,0,5,135,9,Minor,77,28,55,18,0,22,15
340,Eyes Closed,Ed Sheeran,1,2023,3,23,2915,30,195576623,116,69,107,3,34,107,2,Major,78,39,53,30,0,11,6
341,Escapism.,RAYE,2,2022,10,12,5129,25,532336353,116,84,114,18,42,96,2,Major,54,25,74,14,0,9,11
342,Escapism.,070 Shake,2,2022,10,12,5129,25,532336353,116,84,114,18,42,96,2,Major,54,25,74,14,0,9,11
343,La Jumpa,Arcangel,2,2022,11,30,3794,34,538115192,47,77,53,10,40,123,8,Major,71,58,70,30,0,32,19
344,La Jumpa,Bad Bunny,2,2022,11,30,3794,34,538115192,47,77,53,10,40,123,8,Major,71,58,70,30,0,32,19
345,Karma (feat. Ice Spice),Taylor Swift,2,2023,5,26,588,0,46142772,23,21,31,0,7,90,8,Major,62,7,62,6,0,58,6
346,Karma (feat. Ice Spice),Ice Spice,2,2023,5,26,588,0,46142772,23,21,31,0,7,90,8,Major,62,7,62,6,0,58,6
347,Superhero (Heroes & Villains) [with Future & Chris Brown],Future,3,2022,12,2,2959,16,401036314,41,69,38,0,28,117,5,Minor,72,45,59,14,0,20,21
348,Superhero (Heroes & Villains) [with Future & Chris Brown],Chris Brown,3,2022,12,2,2959,16,401036314,41,69,38,0,28,117,5,Minor,72,45,59,14,0,20,21
349,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,3,2022,12,2,2959,16,401036314,41,69,38,0,28,117,5,Minor,72,45,59,14,0,20,21
350,Las Morras,BLESSD,2,2023,4,4,291,8,127026613,8,78,4,1,29,133,9,Minor,78,90,84,31,0,7,4
351,Las Morras,Peso Pluma,2,2023,4,4,291,8,127026613,8,78,4,1,29,133,9,Minor,78,90,84,31,0,7,4
352,CHORRITO PA LAS ANIMAS,Feid,1,2022,12,2,2321,36,345031710,29,65,34,5,35,96,8,Minor,74,61,83,11,0,35,6
353,Ch y la Pizza,Fuerza Regida,2,2022,12,1,536,10,288101651,10,72,8,3,28,149,8,Major,66,85,60,40,0,14,13
354,Ch y la Pizza,Natanael Cano,2,2022,12,1,536,10,288101651,10,72,8,3,28,149,8,Major,66,85,60,40,0,14,13
355,Snow On The Beach (feat. More Lana Del Rey),Lana Del Rey,2,2023,5,26,359,2,60350538,1,0,9,0,0,110,6,Minor,66,32,40,81,0,11,3
356,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,2,2023,5,26,359,2,60350538,1,0,9,0,0,110,6,Minor,66,32,40,81,0,11,3
357,Players,Coi Leray,1,2022,11,30,4096,6,335074782,118,48,143,0,18,105,6,Major,95,62,52,3,0,5,16
358,Bite Me,ENHYPEN,1,2023,5,22,349,69,76767396,8,96,5,0,55,105,1,Major,80,69,78,28,0,11,14
359,Stand By Me (feat. Morgan Wallen),Lil Durk,2,2023,5,26,381,5,46065667,23,82,6,0,29,134,11,Major,76,61,58,6,0,16,3
360,Stand By Me (feat. Morgan Wallen),Morgan Wallen,2,2023,5,26,381,5,46065667,23,82,6,0,29,134,11,Major,76,61,58,6,0,16,3
361,Normal,Feid,1,2022,7,8,2461,36,459276435,47,66,45,5,35,170,4,Minor,71,59,56,4,0,27,12
362,Hummingbird (Metro Boomin & James Blake),James Blake,2,2023,6,2,277,1,39666245,1,20,5,0,7,81,6,Major,59,26,60,46,1,25,13
363,Hummingbird (Metro Boomin & James Blake),Metro Boomin,2,2023,6,2,277,1,39666245,1,20,5,0,7,81,6,Major,59,26,60,46,1,25,13
364,Seu Brilho Sumiu - Ao Vivo,Israel & Rodolffo,2,2023,3,1,967,5,138517666,7,29,51,1,11,154,6,Major,63,75,92,31,0,91,5
365,Seu Brilho Sumiu - Ao Vivo,Mari Fernandez,2,2023,3,1,967,5,138517666,7,29,51,1,11,154,6,Major,63,75,92,31,0,91,5
366,Bad Habit,Steve Lacy,1,2022,6,29,8186,12,822633917,155,72,131,16,33,169,1,Major,69,69,51,63,0,38,4
367,CUFF IT,Beyonc##,1,2022,7,29,7842,10,595900742,215,88,330,26,41,115,7,Major,78,64,69,4,0,7,14
368,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey,2,2023,6,5,215,6,51985779,6,14,8,2,7,84,9,Minor,43,14,74,1,0,19,8
369,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Suga,2,2023,6,5,215,6,51985779,6,14,8,2,7,84,9,Minor,43,14,74,1,0,19,8
370,69,Nicky Jam,2,2023,5,18,1134,22,57945987,39,14,48,2,12,93,8,Major,79,58,62,11,0,11,23
371,69,Feid,2,2023,5,18,1134,22,57945987,39,14,48,2,12,93,8,Major,79,58,62,11,0,11,23
372,Nia Bo,Sean Paul,2,2023,4,21,1305,34,115010040,29,26,43,5,21,91,7,Major,82,47,62,10,0,10,15
373,Nia Bo,Feid,2,2023,4,21,1305,34,115010040,29,26,43,5,21,91,7,Major,82,47,62,10,0,10,15
374,Search & Rescue,Drake,1,2023,4,7,2066,6,175097833,58,70,43,0,25,142,10,Minor,82,54,44,6,0,33,7
375,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Kendrick Lamar,2,2023,5,19,896,0,57089066,34,2,33,0,0,126,1,Major,78,20,70,1,0,16,4
376,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyonc##,2,2023,5,19,896,0,57089066,34,2,33,0,0,126,1,Major,78,20,70,1,0,16,4
377,Lavender Haze,Taylor Swift,1,2022,10,21,3763,8,488386797,51,43,38,10,20,97,10,Major,73,10,44,26,0,16,8
378,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",WizKid,5,2023,6,2,197,0,32761689,3,10,3,0,3,101,5,Major,92,59,51,41,51,26,8
379,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",Toian,5,2023,6,2,197,0,32761689,3,10,3,0,3,101,5,Major,92,59,51,41,51,26,8
380,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",Metro Boomin,5,2023,6,2,197,0,32761689,3,10,3,0,3,101,5,Major,92,59,51,41,51,26,8
381,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",Don Toliver,5,2023,6,2,197,0,32761689,3,10,3,0,3,101,5,Major,92,59,51,41,51,26,8
382,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",Beam,5,2023,6,2,197,0,32761689,3,10,3,0,3,101,5,Major,92,59,51,41,51,26,8
